StarID,RA,Dec,Spectrum
67559,19.05339508,-56.99628944,K1IV        
67560,19.05358234,-11.18959443,A0          
67561,19.05361877,37.35397866,A0          
67562,19.0548947,-5.55905555,G5          
67563,19.05491289,-38.25318227,F2III/IV    
67564,19.05496431,25.82612145,B8          
67565,19.0549894,-2.78837421,K2          
67566,19.05530668,51.514055,A5          
67567,19.05532434,48.51000645,F5          
67568,19.05537173,0.57617889,K2          
67569,19.05541244,9.91741238,K2          
67570,19.05600527,-57.92398694,K0III       
67571,19.05614841,-12.70952479,B8IV        
67572,19.0563738,23.62734631,G5          
67573,19.05670939,17.84465321,K           
67574,19.05709141,26.05289636,A0          
67575,19.0571173,5.99436274,A2          
67576,19.05740798,17.06750914,G0          
67577,19.0575957,-50.316573,K4III       
67578,19.05775705,65.58690622,K0          
67579,19.05799055,62.09452399,G5          
67580,19.05808814,-76.11523155,K1III       
67581,19.05817849,73.37907395,F0          
67582,19.05824525,-68.7555329,F8V         
67583,19.05884066,8.2938022,G0          
67584,19.05895527,1.81893472,A4V         
67585,19.05920255,-20.12857212,B4Vn        
67586,19.05924546,10.53264868,A0          
67587,19.05932312,-72.39160369,F6V         
67588,19.05949354,-62.62781288,F5V         
67589,19.05953402,17.28086232,K2          
67590,19.05956614,-55.76538371,G8IV        
67591,19.05984887,2.54573475,K0          
67592,19.06019182,-39.4563422,G8III/IV    
67593,19.0605007,53.1163818,A0          
67594,19.06070955,-34.90075003,K1IIICN...  
67595,19.06090253,39.91091229,A0          
67596,19.0609825,57.45717259,A2Vp+...    
67597,19.06102255,35.74326734,A3          
67598,19.0612228,-48.71178571,K1III       
67599,19.06172749,16.96623478,K0          
67600,19.06176032,-56.31519709,K0II/III    
67601,19.06179858,21.26835163,F2III       
67602,19.06181072,20.26206639,A0          
67603,19.06215694,-22.71187546,M7III       
67604,19.06249207,5.06958426,K2          
67605,19.06258538,13.68103635,K2          
67606,19.06293656,2.48361358,A2          
67607,19.06298313,49.63292764,A3          
67608,19.06319453,-40.25122853,G5/G6V      
67609,19.06353964,41.97427998,A0          
67610,19.06354153,8.09765736,K0          
67611,19.06421385,26.69392284,F8          
67612,19.06437728,-46.54862869,B9IV/V      
67613,19.06525291,54.38932404,K5          
67614,19.0654457,34.15126589,B5          
67615,19.06597824,-51.01824471,K0/K1III    
67616,19.06623162,-38.06722381,G5V         
67617,19.06649436,-0.79411781,G5          
67618,19.06694443,-57.95997203,G6II/III    
67619,19.06697722,66.42886145,A3          
67620,19.06713407,40.11628142,K5          
67621,19.06720375,16.46344137,K2          
67622,19.06725196,33.03769084,A3          
67623,19.06783973,14.78384245,F5+...      
67624,19.06794285,48.86665254,A2          
67625,19.06836195,-63.78466109,B9V         
67626,19.06840331,-59.74268976,G3V         
67627,19.06849048,-28.20315,K2/K3V:     
67628,19.06865703,35.78436612,A3          
67629,19.06897483,15.10087985,K0II-III    
67630,19.06899299,2.52639805,B8          
67631,19.06908521,-17.76068263,B9II/III    
67632,19.06935571,17.55591189,F5          
67633,19.06949455,-20.80095401,K2III       
67634,19.06963843,3.33051705,A5m         
67635,19.07006485,33.32130953,F0          
67636,19.07061042,-22.89650648,A0V         
67637,19.07065736,-68.55249995,K0          
67638,19.07068928,-14.33352386,K3III       
67639,19.07070848,-0.52945593,K0          
67640,19.07075413,65.20539165,K0          
67641,19.07103488,43.88037616,B9          
67642,19.07121254,41.00319661,G5          
67643,19.07143601,34.08697895,K2          
67644,19.07175744,-20.1425814,B8IV/V      
67645,19.07221834,-51.17596522,K3III       
67646,19.07229165,-21.5313603,F8V         
67647,19.07258897,27.32073872,B9          
67648,19.07298347,-48.07850786,K2III       
67649,19.07298365,12.99701637,A0II        
67650,19.07327147,38.10753611,G5          
67651,19.07337548,-5.68484308,C5II        
67652,19.07362641,-31.04703255,A0V         
67653,19.0739359,-36.11668328,M1/M2III    
67654,19.0739672,22.66586464,G0          
67655,19.07564456,17.6858524,A0          
67656,19.0758369,45.92162799,B9          
67657,19.07640168,-49.6558546,K1III       
67658,19.07662662,21.46841319,K5          
67659,19.07684497,22.09039552,F8          
67660,19.07711344,23.328838,A0          
67661,19.0771324,43.91453878,A0          
67662,19.07736199,23.32929531,B2Ve        
67663,19.07761547,1.30616155,G3          
67664,19.0777578,-48.40383668,K0III       
67665,19.07803717,-21.74135451,K0III       
67666,19.07818874,-31.37255509,G2V         
67667,19.07861899,25.78678178,A0          
67668,19.07897965,-58.17591163,K3III       
67669,19.07900327,-36.84464588,B9.5V       
67670,19.07940359,-25.23103408,A0V         
67671,19.0795953,52.76090543,K5          
67672,19.07960253,-17.80163684,A3V         
67673,19.07998091,-18.70755473,B8Vnn(e)    
67674,19.0800716,-47.54874631,G8/K0III    
67675,19.08024723,-24.81580525,K1/K2III    
67676,19.08027067,38.74264074,A0          
67677,19.08038878,-50.3325171,G8III       
67678,19.08051168,-8.65117465,K0          
67679,19.08073331,44.69130233,K0          
67680,19.0812787,19.14423492,K0          
67681,19.0813503,4.54279959,A0          
67682,19.08141543,8.47629575,A0          
67683,19.08141963,15.73599305,A0          
67684,19.08178308,-8.12232697,K0          
67685,19.0818893,79.64678656,K0          
67686,19.08189861,79.75466242,K5          
67687,19.08190291,28.18824537,A0          
67688,19.08199155,53.39660317,A0Vn        
67689,19.08213242,0.23290308,K0          
67690,19.08218417,19.26889637,K0          
67691,19.08232674,-4.0407819,K0          
67692,19.0826832,-4.03135505,K1III       
67693,19.0827287,31.74425746,M0III       
67694,19.08280657,-58.30169189,B9.5IV      
67695,19.08285333,30.73344797,M2III       
67696,19.08307828,21.24005264,K0          
67697,19.08332011,-24.66697503,F3V         
67698,19.08336841,-7.14188722,B8          
67699,19.08421468,25.83806906,A0          
67700,19.08466183,-61.50759576,G8III       
67701,19.08479397,-43.8648605,B9V         
67702,19.08494465,40.12589015,A2          
67703,19.08538127,23.07719556,K0          
67704,19.08570679,9.64213837,B3V         
67705,19.08606826,49.92315319,K3III       
67706,19.08628544,-46.48957419,G8/K0III    
67707,19.08630419,-63.35476749,K2IV/V      
67708,19.08650912,-26.13886982,K4III       
67709,19.08674243,31.4392076,G5          
67710,19.08675192,-73.77905328,A0V         
67711,19.08746792,-16.86683123,B5II        
67712,19.08817925,41.42187557,B9          
67713,19.08836862,-33.01792289,F3IV/V      
67714,19.08849353,-1.51222647,F1V         
67715,19.0888937,5.89378465,F8          
67716,19.08910276,-61.69032811,F6V         
67717,19.08911108,25.92078674,K0          
67718,19.09017012,13.86370983,A0Vn        
67719,19.09023005,36.94084175,A0          
67720,19.09038864,42.1776765,K5          
67721,19.09091308,-41.73765942,F3V         
67722,19.09158815,11.26982945,B9          
67723,19.09190251,33.87274096,F8          
67724,19.09233505,-70.06680317,K2/K3III    
67725,19.09286979,11.64024944,A0          
67726,19.0935991,27.40734897,A0          
67727,19.0936673,-35.3711098,K3III       
67728,19.09409899,-49.38917539,A5V         
67729,19.09420626,-33.7835582,K0III       
67730,19.09421369,27.28521416,F5          
67731,19.09477206,-15.66039343,B8IIIsp...  
67732,19.095272,4.2785025,F0          
67733,19.0957729,9.77044818,K2          
67734,19.09577594,-26.64197281,G3V         
67735,19.09615128,-3.63958093,K0          
67736,19.09636218,-29.08110923,B9IIIe...   
67737,19.09642529,29.9217018,M0III       
67738,19.09655206,-46.03046223,G8III/IV    
67739,19.09658322,6.54699563,F5...       
67740,19.09671741,12.20754868,K0          
67741,19.09723199,59.29199044,A2          
67742,19.09743235,29.33319007,G8III       
67743,19.0978772,29.11336982,A0          
67744,19.09822844,11.2007168,B8          
67745,19.09834369,-8.9076435,F5          
67746,19.09883329,60.09939799,K0          
67747,19.09909356,-36.19616252,F3IV/V      
67748,19.09939493,-63.74474297,A0V         
67749,19.09940353,-19.4812935,B2/3V(n)    
67750,19.09949647,-60.10923716,M2III       
67751,19.09972393,7.32282798,K2          
67752,19.09982351,35.88073448,A2          
67753,19.10119441,-57.27937477,K4III       
67754,19.10134119,3.7396053,K2          
67755,19.10149874,3.26640613,B1Ib        
67756,19.10192879,5.28000141,K2          
67757,19.10260323,30.43854472,K0          
67758,19.1026157,-31.69524901,B9V         
67759,19.10276429,-53.54233113,K2III       
67760,19.10298787,-9.63218568,G5          
67761,19.10344714,19.72416287,A0          
67762,19.10350737,57.52483143,K5          
67763,19.10415275,-4.88233456,B9Vn        
67764,19.10422516,-45.3650289,K2III       
67765,19.10438399,34.41394472,A0          
67766,19.10473183,41.4137862,B3V         
67767,19.10505194,-11.64917435,A2 + A7     
67768,19.10515622,-69.83005228,A2V         
67769,19.1053323,13.84176539,A0          
67770,19.10534517,-27.28706944,Ap          
67771,19.10544043,32.31352196,K5          
67772,19.10549764,15.86130769,Am...       
67773,19.10553461,-52.34063012,F7V         
67774,19.10593526,27.71377132,K0          
67775,19.10601868,24.65433502,K0          
67776,19.10604469,-22.60024828,K0III/IV    
67777,19.10618031,8.23016469,M5e-M9e     
67778,19.10639789,7.1554952,F2+...      
67779,19.10695543,-37.06275714,F7IV-V      
67780,19.10706398,-11.89639381,G1V         
67781,19.1075223,-71.58220669,K2/K3III    
67782,19.10784993,37.38834404,K0          
67783,19.10896839,-23.25341198,K0III       
67784,19.10933369,6.89045685,A3          
67785,19.10942159,-82.49245992,F8/G0IV     
67786,19.10975404,-1.34611038,B5V         
67787,19.10986148,-57.11179184,A7/A8IV     
67788,19.10995212,1.5222977,K5          
67789,19.10995834,80.72984359,K2          
67790,19.110251,41.51569832,B9          
67791,19.1104678,28.6283896,F0III       
67792,19.11058728,-51.41756176,F4Ib        
67793,19.11065579,24.25075812,A4III       
67794,19.11148719,9.14807041,A0          
67795,19.11219698,-42.81465748,G8III       
67796,19.11227909,-40.5185429,K1III       
67797,19.1122983,-12.40355244,B7II        
67798,19.11315576,13.54753546,K2          
67799,19.113512,36.12810292,K0          
67800,19.11394797,33.64879771,F5          
67801,19.11430935,48.92554301,K4III       
67802,19.11447719,-16.22923584,B7V         
67803,19.11456069,-49.00218199,K1IIICN...  
67804,19.114562,5.24163763,F3IV        
67805,19.11461202,-37.80976697,G8V         
67806,19.11472239,22.17263654,F0...       
67807,19.11522637,-50.32306734,B9V         
67808,19.11524677,-29.95347427,K5III       
67809,19.11544314,-48.29911462,A0V         
67810,19.11558822,-74.75739123,Ap...       
67811,19.11567841,-27.66981416,K1/K2III    
67812,19.11584021,-1.73409348,B9          
67813,19.11619202,-22.49759408,G8III       
67814,19.1162787,11.07130501,B8III       
67815,19.11642752,26.45624543,K2III-IV    
67816,19.11669109,-19.98485211,G8III       
67817,19.11728657,7.61772281,K5V         
67818,19.11754408,-51.93151435,K2/K3III    
67819,19.1182954,20.88888827,M2          
67820,19.11840019,51.6575761,F5          
67821,19.11843301,72.07396495,F8          
67822,19.11846089,-29.16081039,K1III       
67823,19.11858059,61.30219173,F2          
67824,19.118891,22.58429868,F0          
67825,19.11897153,-66.82641354,K0III       
67826,19.11897974,-18.7381278,B8V         
67827,19.11900791,-44.22583561,K3/K4III    
67828,19.11905487,17.06544106,A0          
67829,19.11906759,-80.55248053,G5V         
67830,19.11914689,26.71319034,K0          
67831,19.11917604,0.6410055,B9III       
67832,19.11959573,-13.66383481,B9III       
67833,19.11978486,8.34904814,B9          
67834,19.1200468,44.8417268,G0          
67835,19.12041785,20.87782548,M2          
67836,19.12062769,-4.89818838,K2          
67837,19.1207414,-24.52389508,A0V         
67838,19.12170263,36.10016754,B6IV        
67839,19.121709,3.44302175,B3Ia        
67840,19.12177607,24.52583309,A2          
67841,19.1218222,-17.24186213,B8II/III    
67842,19.12199393,41.05411386,B5          
67843,19.12206795,51.37963938,K5          
67844,19.12212571,-62.14725399,F5V         
67845,19.12221722,43.31522088,F2          
67846,19.12260226,46.08529456,K2          
67847,19.12277645,11.60590256,A0          
67848,19.12289607,-47.53253556,A9/F0IV     
67849,19.12328895,20.42567868,K0          
67850,19.12374874,32.50166027,F0V         
67851,19.12390892,-62.48512697,F0IV        
67852,19.12399759,-1.12556594,M...        
67853,19.12403197,6.16260981,A2          
67854,19.12405404,45.92430582,F8          
67855,19.12450685,-55.74677578,K0/K1III    
67856,19.12523369,-28.63678162,K3III       
67857,19.12564228,30.25424179,G8V SB      
67858,19.12588396,18.56256929,A2          
67859,19.12605923,34.39309209,F0          
67860,19.1268835,-31.67163543,M3III       
67861,19.12694992,27.9464278,F8          
67862,19.12716594,-2.81875816,A3          
67863,19.12720197,-7.39930232,K5          
67864,19.1275168,6.98349727,F0          
67865,19.12771568,15.50894935,G0III       
67866,19.128573,50.95424968, 
67867,19.12882869,47.03579067,K0          
67868,19.1288397,-13.03742136,K0III       
67869,19.12921364,80.75368079,A2          
67870,19.12925488,2.27034062,B8          
67871,19.12953409,1.78498002,A2          
67872,19.12968102,49.48526626,F5          
67873,19.12982004,-15.12197852,B8/B9III    
67874,19.12983829,-68.88367382,A3V         
67875,19.12988817,38.92821647,A3          
67876,19.13031245,-32.57993864,G0/G2IIIw.. 
67877,19.13056251,14.67229895,G8V         
67878,19.13100818,19.86406271,A3          
67879,19.13147287,-3.05075537,A0          
67880,19.13158846,29.80068112,A0          
67881,19.13184539,-25.70219902,G8III       
67882,19.13235403,72.26707633,A2          
67883,19.1325783,16.85412507,G5V         
67884,19.13331161,58.14403717,K0          
67885,19.13334313,61.59812654,K2          
67886,19.13351341,43.96708056,F5          
67887,19.13360113,-7.84778336,K0          
67888,19.13382286,26.01205468,K1III       
67889,19.13388065,24.72603018,B5          
67890,19.13430403,21.69874452,F3V         
67891,19.13451943,84.77834337,K2          
67892,19.13468747,49.08184536,K2          
67893,19.13483848,55.39801435,A3          
67894,19.13558282,-26.83465167,G6III       
67895,19.13564975,44.03635787,B9          
67896,19.13569203,21.77971205,K2          
67897,19.1357623,64.3823346,K0          
67898,19.13654338,9.58112221,F2          
67899,19.13699599,39.15487316,M6          
67900,19.13715282,1.29866361,F5IV        
67901,19.13732991,-5.33271763,A3          
67902,19.13733983,12.25059215,G5          
67903,19.13737745,-24.65734762,B9.5V       
67904,19.13783159,27.09424599,A0          
67905,19.13791279,25.37493078,F8          
67906,19.13797202,-19.29028615,B2V         
67907,19.13816929,25.92371968,A0          
67908,19.13881009,-66.40548006,F2IIIm...   
67909,19.13889877,-86.01414784,A8/A9V      
67910,19.13894353,55.33054448,A3...       
67911,19.13910304,-7.43773608,G5          
67912,19.13914805,-40.4966376,K1III       
67913,19.13952517,53.62701847,A0          
67914,19.14004593,-49.31069683,K2III       
67915,19.14012865,13.09800088,B8          
67916,19.14032568,9.13355369,B9          
67917,19.14043776,60.77898713,K0          
67918,19.1405235,52.42586424,K1IV        
67919,19.14061698,-12.95606485,K0II        
67920,19.14087647,71.49525474,A0          
67921,19.14139953,-15.87861922,A0IV        
67922,19.14169742,52.93768859,A2          
67923,19.14203089,50.2566087,K0          
67924,19.14213921,-30.97250951,K0V         
67925,19.14260057,50.3638425,A0          
67926,19.14269293,-31.09465197,K1/K2III:   
67927,19.14270223,37.91026918,K0          
67928,19.14275314,-20.99140399,K0III       
67929,19.14317336,14.43526333,B9          
67930,19.14380429,24.17930414,K2          
67931,19.14390033,38.50884096,A5          
67932,19.14433351,-39.9600935,B9V         
67933,19.14450655,16.85155902,F5IV-V      
67934,19.14486617,-60.49141492,B9V         
67935,19.14505536,48.23977124,G           
67936,19.14521963,-45.07619116,K1III       
67937,19.14557752,34.76019928,A2          
67938,19.14561272,-18.95279119,K3III       
67939,19.14568065,-23.1902509,G8III/IV    
67940,19.14578082,-33.79404523,G:+...      
67941,19.14588749,34.76030844,B3V         
67942,19.14601789,9.36774388,K2          
67943,19.14635222,-25.07932419,B8IV        
67944,19.14699462,-33.35352203,K1III       
67945,19.14701199,-59.33222531,A8/A9V      
67946,19.14723181,30.88999593,A0          
67947,19.1473532,-42.42781102,K1V         
67948,19.14753401,-54.03803848,G0V         
67949,19.14776302,30.30100628,K3III       
67950,19.14784447,-2.28723715,K0          
67951,19.14785176,-55.72014436,K1IV        
67952,19.1480551,15.70654008,K2          
67953,19.14833146,34.06211485,K8          
67954,19.14843789,18.61077553,F5          
67955,19.14895276,-28.74084721,G8IV        
67956,19.14901482,-61.70221655,K2III       
67957,19.14913457,-17.53545002,G8V         
67958,19.14918847,-18.68268135,F2IV        
67959,19.14920751,-65.53335098,F3IV/V      
67960,19.14944788,11.29358511,K1III       
67961,19.14990967,14.78039936,K0          
67962,19.14997707,6.07339716,F0III-IV    
67963,19.15050561,1.35257903,F5          
67964,19.1505378,38.89992906,F5          
67965,19.15056905,-7.0172749,G5          
67966,19.15066246,27.6448816,A0...       
67967,19.15084943,34.59938067,G5          
67968,19.15120845,34.59997848,G1V         
67969,19.15124323,-32.88161296,G8III       
67970,19.1515885,-9.84766398,B8          
67971,19.15161886,33.2378291,B5          
67972,19.15189797,32.26867272,K5          
67973,19.15270791,76.56079335,A9V         
67974,19.15299393,-43.81701948,K0III       
67975,19.15330714,25.31783098,F8          
67976,19.15366943,11.86765599,A0          
67977,19.15368157,-41.26429799,M2/M3III    
67978,19.15396841,6.28998597,A5          
67979,19.15412125,-10.21774649,B0Ia        
67980,19.15437436,52.5909369,F5          
67981,19.15444163,10.55250272,F2IV        
67982,19.15454994,56.57206245,K5          
67983,19.1548674,35.18503323,M...        
67984,19.15500654,32.86896575,K0          
67985,19.15511236,11.62679938,G5III       
67986,19.15513794,17.07410024,K0          
67987,19.1560351,-34.48973519,K5/M0III    
67988,19.15609604,-67.54025932,K0IV        
67989,19.15611222,10.24115819,Kp          
67990,19.15642499,30.5662718,B9          
67991,19.15647754,26.35468015,A0          
67992,19.15674487,-13.45657441,K1III       
67993,19.15675178,-16.88575694,G5III       
67994,19.15675252,-30.64486088,K0III       
67995,19.15676323,-44.21538422,F3V         
67996,19.1574483,38.71394634,F6IV        
67997,19.15770248,-34.30082787,K5III       
67998,19.15785508,-37.90423953,A0/A1V      
67999,19.15856766,-22.37744739,K0III/IV    
68000,19.15919692,29.35803676,A0          
68001,19.15945305,11.11505331,F7V         
68002,19.15950342,-69.21175281,F8V         
68003,19.15964007,-23.19096167,B8V         
68004,19.15971879,43.44098254,G5          
68005,19.16010244,-36.16477794,A0III/IV    
68006,19.16043417,58.27518169,F0          
68007,19.16052372,76.18272043,F8          
68008,19.16084447,-20.04108997,A1/A2V      
68009,19.16085831,69.09308766,K5          
68010,19.16094669,-21.46874911,G3V         
68011,19.16104427,-39.82718505,K0III       
68012,19.16170792,1.23505769,G5          
68013,19.16174364,58.46838915,K5          
68014,19.16179232,2.47226903,K2          
68015,19.1621649,-27.11434932,K0III       
68016,19.16268046,5.67725003,B9          
68017,19.16268733,-34.90566291,M...        
68018,19.16272261,65.97844349,A0V         
68019,19.1627316,-21.02352534,F2II/III    
68020,19.16279858,37.79427953,Am          
68021,19.16291576,61.97666059,K5          
68022,19.16337005,-19.80345573,K1III       
68023,19.16377032,72.24332767,F0          
68024,19.16390467,-48.67373451,G8III+...   
68025,19.16433136,-0.42809819,B5Vn        
68026,19.16461731,-68.42434424,G8/K0III/IV 
68027,19.16508604,-68.29958856,G2V         
68028,19.16520912,14.96626362,A0          
68029,19.16565349,35.66100779,K0          
68030,19.16601499,-41.89222924,B5V         
68031,19.16715345,-39.34070677,K0II/IIICN. 
68032,19.16719099,-49.95806912,A9V         
68033,19.16731445,66.10269453,M5          
68034,19.16749232,-7.27765516,K0          
68035,19.16840306,-9.15573273,A0          
68036,19.16869239,0.9320271,A0          
68037,19.16896346,-71.5485507,G8/K0III    
68038,19.16940542,2.35740345,A0          
68039,19.16958694,40.65047278,F5          
68040,19.16977595,-59.54838726,K4III       
68041,19.16983953,-49.31403087,K1III       
68042,19.16998649,44.55998015,A5p...      
68043,19.17115976,35.59468073,A5          
68044,19.1740638,42.60134922,B8          
68045,19.17429908,48.44440571,A2          
68046,19.17432852,-30.00695952,F5V         
68047,19.17517516,-45.69244267,G0/G1V      
68048,19.17543275,22.72728209,K0          
68049,19.17582879,3.45298605,K5          
68050,19.1758641,0.68963778,F5          
68051,19.17594301,-78.05890962,F8V         
68052,19.17609947,42.02218618,B9          
68053,19.17630663,-0.69570395,K5          
68054,19.17683598,54.47640926,F8          
68055,19.17688567,28.34789061,F6V         
68056,19.17726738,-60.04575471,B9II/III    
68057,19.17774944,-58.08883261,G2V         
68058,19.17817679,-72.16391835,A1V         
68059,19.17830279,-29.81345143,G0V         
68060,19.17838963,23.85161151,F0          
68061,19.17893464,31.08811208,K5          
68062,19.17902833,-75.67510281,K0III       
68063,19.17910578,-76.40436836,K0III/IV    
68064,19.1791165,21.18908344,A0          
68065,19.17924261,-56.76863662,K1III       
68066,19.1793263,31.63499948,F0          
68067,19.17966774,38.90549686,K2          
68068,19.17968536,31.32161016,B9          
68069,19.17994897,21.27290405,F0          
68070,19.1799604,-38.90939528,F5V         
68071,19.18005256,3.53086894,B9          
68072,19.18008527,19.74697368,F5          
68073,19.18016365,-32.39194576,G6III       
68074,19.18033705,50.7201277,A2          
68075,19.18038445,-64.99079497,A4III/IV    
68076,19.18048042,10.3458194,K0          
68077,19.1807224,39.17160188,K5          
68078,19.18077134,-12.14315226,B9V         
68079,19.18098643,-15.07781628,M4III       
68080,19.18119926,-47.15707728,K7V         
68081,19.18171876,-68.39979961,M2III       
68082,19.18212383,33.32612861,K0          
68083,19.18248898,8.12159716,A5...       
68084,19.1825281,-48.77885719,G8III+...   
68085,19.18254627,39.87344235,K5          
68086,19.18271106,41.77595484,B8          
68087,19.18273252,-60.27195805,G0V         
68088,19.18284679,-6.62180763,A0          
68089,19.18328369,-24.18485869,K0III       
68090,19.18352773,51.3622666,F8          
68091,19.18358324,-69.21813872,G8/K0III    
68092,19.18368416,-7.4274245,G0          
68093,19.18379722,9.19706145,A0          
68094,19.18386289,-39.00468219,B7II/III    
68095,19.18388366,-25.81352439,K0          
68096,19.18392597,-70.08117119,F0/F2IV/V   
68097,19.18429477,28.46940654,F           
68098,19.18482638,5.17983485,K0          
68099,19.18488589,-15.92033346,K1III       
68100,19.1848905,-64.29096704,F6V         
68101,19.18511927,5.27465807,B9          
68102,19.1855743,38.78035706,G7V         
68103,19.18563815,-4.12937163,B9          
68104,19.18599127,-87.1866899,M0/M1III:   
68105,19.18607692,-79.49012639,K0III       
68106,19.1860853,-2.63816763,G5          
68107,19.18623959,23.47993383,B9          
68108,19.18645855,15.78772717,B9          
68109,19.18665053,-28.53411738,G8III       
68110,19.18668272,-47.60719253,K3III       
68111,19.186759,-61.95015447,K4III       
68112,19.18692543,69.41919397,A5          
68113,19.18704082,-14.04505383,B5III       
68114,19.18712601,52.02451408,A0          
68115,19.18759864,4.19110362,G5          
68116,19.1876077,86.07920945,G5          
68117,19.18781437,67.01591831,K0          
68118,19.1879972,25.15926657,A0          
68119,19.18834087,63.21028415,F8          
68120,19.18855688,-29.50224142,B8/B9V      
68121,19.18868168,-20.34722571,B7II/III    
68122,19.18890224,0.71572068,B9          
68123,19.18926838,58.32220748,F2          
68124,19.18942549,-56.30671738,K4III       
68125,19.18966858,21.26089822,A2          
68126,19.18976532,40.42915794,A3V         
68127,19.1899657,-34.90399967,K4III       
68128,19.1900498,26.83755439,A0          
68129,19.19014322,-65.87683065,A1/A2V      
68130,19.19047908,7.97816636,G5          
68131,19.1906558,-51.9534445,K0III       
68132,19.1913399,22.38315088,B8          
68133,19.19171325,58.53384555,A0          
68134,19.19193378,26.73594891,F5V         
68135,19.19205907,29.89018279,K0          
68136,19.19288392,56.44446708,A0          
68137,19.19314329,-0.0702543,K0          
68138,19.19380816,26.27857446,A0          
68139,19.194224,11.99869555,B8          
68140,19.19431575,-3.06532988,B8          
68141,19.19458917,56.85909594,G8III       
68142,19.1949814,9.95170933,B8          
68143,19.19498716,-81.41292339,F0/F2V      
68144,19.19542192,17.88361216,A0          
68145,19.19584047,26.24932614,F0IV        
68146,19.19593093,-19.18933069,G3/G5V:     
68147,19.1960442,-53.32276602,G3V         
68148,19.19611418,31.2834636,B9p Si      
68149,19.19628419,18.08782096,F0          
68150,19.19655429,13.90926107,A0          
68151,19.19715785,5.37729893,K2          
68152,19.19783041,-20.3808878,G8III       
68153,19.19815046,14.58224063,B9          
68154,19.19860096,-14.58456245,K2III       
68155,19.19903047,43.89052495,B9          
68156,19.19912664,-46.14458306,K2/K3III    
68157,19.19924989,-39.50024233,G5V         
68158,19.20008786,39.42073601,A0          
68159,19.20091073,2.62261658,B9          
68160,19.20116413,-23.74050991,B6III       
68161,19.20144876,49.85423807,G4V+...     
68162,19.20161476,-21.92824109,K0III       
68163,19.20175084,-50.24395633,K2/K3V      
68164,19.20226357,24.13006036,M0          
68165,19.20232703,36.16288637,A0          
68166,19.20264502,41.83764701,F0          
68167,19.20269981,-16.43037903,F5/F6IV/V   
68168,19.20271589,-37.58309057,F8/G0Ib/II  
68169,19.20308896,57.67098903,G8V         
68170,19.20309622,-83.48338675,F5V         
68171,19.20376454,2.88766813,M4          
68172,19.20411084,32.25275891,A0          
68173,19.20436296,47.37499251,K0          
68174,19.20444183,48.13349355,A0          
68175,19.2047202,-51.81211763,F6IV        
68176,19.20483337,41.23777232,M3III       
68177,19.20517684,21.22473222,A2          
68178,19.20624746,-4.46308992,K0          
68179,19.20628114,73.89231423,M0          
68180,19.20655615,30.34776371,B9IV+...    
68181,19.20669954,-51.80555337,K5III       
68182,19.20676613,36.18220482,A0          
68183,19.20699978,-33.06216941,F8/G0V      
68184,19.20709603,-55.86837187,M2          
68185,19.20745375,19.2085308,A0          
68186,19.20761626,-5.41441446,F8          
68187,19.2076268,16.85059796,G5V         
68188,19.20778311,-21.65832764,K0III       
68189,19.20790722,18.00190061,F0          
68190,19.20797714,-36.58463213,K5          
68191,19.20804998,23.45933135,A2          
68192,19.20920972,67.66131695,G9III       
68193,19.2095704,16.84644822,B9IV        
68194,19.20959499,-37.52399761,B5V         
68195,19.21020122,21.55456041,A2Vn        
68196,19.21027847,6.0395372,F8          
68197,19.21130657,-7.93950077,B3V         
68198,19.21171521,13.38328796,G5          
68199,19.21177913,24.57678206,F5          
68200,19.21189359,39.49731083,A0          
68201,19.21194379,-25.66936217,G1/G2V      
68202,19.21218189,-11.55035058,K0          
68203,19.21220049,-33.85384693,B4          
68204,19.21225738,-33.8461682,F0:V        
68205,19.21226797,-19.23524595,G0V         
68206,19.2123772,8.61051429,A0          
68207,19.21264457,-24.48721852,B9.5/A0V    
68208,19.21280481,-50.48631735,G8III       
68209,19.21285323,-24.90625458,A9V         
68210,19.21296502,-58.26621406,G8III/IV    
68211,19.21314329,3.55742867,G0.5        
68212,19.21344409,-34.43546347,A8/A9III/IV 
68213,19.21398063,-7.49398059,K0          
68214,19.21508453,-59.68880304,F5V         
68215,19.21557502,29.2315937,A0          
68216,19.21568297,39.64777578,G0          
68217,19.21597429,-54.48362839,G6III/IV    
68218,19.21636727,-26.99954299,G8III       
68219,19.2163819,17.50674903,B9          
68220,19.2168631,-49.90281205,G3/G5IV     
68221,19.2172783,19.13899555,F0V         
68222,19.21843342,30.04614758,A0          
68223,19.21859759,-60.84931902,K3III       
68224,19.21859781,4.93567948,F5          
68225,19.2188695,21.90774374,A2          
68226,19.21919763,-20.42184333,F3V         
68227,19.21920283,-77.86408697,M0III       
68228,19.21929723,12.02270105,A0          
68229,19.22010579,-40.74131204,K2III       
68230,19.22024279,-63.8770282,A7V         
68231,19.22041979,-3.45745561,A0          
68232,19.2204638,-25.90676384,K2III       
68233,19.22094015,15.03564187,G5Ib        
68234,19.22097662,-12.28250973,K3III       
68235,19.22128089,35.54295244,A3          
68236,19.22136926,-73.31482633,M3II/III    
68237,19.22141713,27.66869327,G5          
68238,19.2215989,14.94269234,K3II-III    
68239,19.22183453,34.4806861,F7III       
68240,19.22274091,14.61813444,K5          
68241,19.22283339,-42.98483267,K0III       
